site,year,species,D_cm,H_m,V_m3,X,Y,weight
429540,2006,other broadleaved,7.42,7,0.017,NA,NA,88
429540,2006,other broadleaved,11.37,13.1,0.055,NA,NA,88
429540,2006,other broadleaved,12.01,14,0.067,NA,NA,88
429540,2006,other broadleaved,14.23,13.7,0.085,NA,NA,88
429540,2006,other broadleaved,15.37,14.1,0.103,NA,NA,88
429540,2007,Picea abies,39.19,17.1,1.112,NA,NA,53
429540,2007,Picea abies,11.5,9.4,0.053,NA,NA,88
429540,2007,Picea abies,12.53,9.2,0.059,NA,NA,88
429540,2007,Picea abies,31.19,15.6,0.505,NA,NA,156
429540,2007,Picea abies,46.7,19.9,1.44,NA,NA,42
429540,2007,Populus tremula,14.53,14.6,0.086,NA,NA,88
429540,2007,other needleleaved,59.6,15.2,1.592,NA,NA,14
429540,2007,other broadleaved,7.39,7,0.017,NA,NA,88
429540,2007,other broadleaved,11.83,13.8,0.06,NA,NA,88
429540,2007,other broadleaved,12.57,14.6,0.074,NA,NA,88
429540,2007,other broadleaved,14.86,14.4,0.094,NA,NA,88
429540,2007,other broadleaved,16,14.8,0.113,NA,NA,88
429540,2008,Picea abies,39.65,17.4,1.171,NA,NA,53
429540,2008,Picea abies,11.46,9.4,0.053,NA,NA,88
429540,2008,Picea abies,12.48,9.2,0.06,NA,NA,88
429540,2008,Picea abies,31.79,16.1,0.549,NA,NA,156
429540,2008,Picea abies,47.32,20.4,1.533,NA,NA,42
429540,2008,Populus tremula,15.12,15.2,0.095,NA,NA,88
429540,2008,other needleleaved,60.39,15.7,1.714,NA,NA,14
429540,2008,other broadleaved,7.37,7,0.017,NA,NA,88
429540,2008,other broadleaved,12.1,14.3,0.064,NA,NA,88
429540,2008,other broadleaved,13.16,15.3,0.083,NA,NA,88
429540,2008,other broadleaved,15.52,15.2,0.105,NA,NA,88
429540,2008,other broadleaved,16.68,15.6,0.125,NA,NA,88
429664,2003,Betula pendula,19.67,17,0.293,NA,NA,88
429664,2003,other broadleaved,14.34,14.3,0.135,NA,NA,88
429664,2003,other broadleaved,6.77,6.3,0.011,NA,NA,88
429664,2003,other broadleaved,7.97,7.1,0.017,NA,NA,176
429664,2003,other broadleaved,8.52,7.3,0.019,NA,NA,176
429664,2003,other broadleaved,11.03,10.1,0.045,NA,NA,88
429664,2003,other broadleaved,5.35,11.2,0.015,NA,NA,88
429664,2003,other broadleaved,6.35,12.6,0.022,NA,NA,88
429664,2003,other broadleaved,9.99,15.4,0.062,NA,NA,88
429664,2003,other broadleaved,24.71,16.5,0.33,NA,NA,39
429664,2004,Betula pendula,20.08,17,0.316,NA,NA,88
429664,2004,other broadleaved,14.76,14.6,0.143,NA,NA,88
429664,2004,other broadleaved,7.02,7,0.012,NA,NA,88
429664,2004,other broadleaved,8.21,7.7,0.018,NA,NA,176
429664,2004,other broadleaved,8.76,7.9,0.021,NA,NA,176
429664,2004,other broadleaved,11.48,10.7,0.049,NA,NA,88
429664,2004,other broadleaved,5.58,11.6,0.016,NA,NA,88
429664,2004,other broadleaved,6.59,13,0.025,NA,NA,88
429664,2004,other broadleaved,10.26,15.8,0.066,NA,NA,88
429664,2004,other broadleaved,25.19,16.9,0.347,NA,NA,39
429664,2005,Betula pendula,20.44,17.3,0.338,NA,NA,88
429664,2005,other broadleaved,15.19,14.9,0.151,NA,NA,88
429664,2005,other broadleaved,7.26,7.7,0.013,NA,NA,88
429664,2005,other broadleaved,8.45,8.3,0.019,NA,NA,176
429664,2005,other broadleaved,9,8.5,0.022,NA,NA,176
429664,2005,other broadleaved,11.94,11.3,0.054,NA,NA,88
429664,2005,other broadleaved,5.81,12,0.018,NA,NA,88
429664,2005,other broadleaved,6.83,13.4,0.027,NA,NA,88
429664,2005,other broadleaved,10.54,16.1,0.071,NA,NA,88
429664,2005,other broadleaved,25.69,17.3,0.365,NA,NA,39
429664,2006,Betula pendula,20.78,17.4,0.358,NA,NA,88
429664,2006,other broadleaved,15.57,15.1,0.159,NA,NA,88
429664,2006,other broadleaved,7.46,8.2,0.014,NA,NA,88
429664,2006,other broadleaved,8.65,8.8,0.02,NA,NA,176
429664,2006,other broadleaved,9.2,8.9,0.023,NA,NA,176
429664,2006,other broadleaved,12.35,11.8,0.058,NA,NA,88
429664,2006,other broadleaved,6.03,12.3,0.019,NA,NA,88
429664,2006,other broadleaved,7.06,13.7,0.029,NA,NA,88
429664,2006,other broadleaved,10.79,16.5,0.075,NA,NA,88
429664,2006,other broadleaved,26.13,17.6,0.38,NA,NA,39
429664,2007,Betula pendula,21.14,17.5,0.38,NA,NA,88
429664,2007,other broadleaved,15.98,15.4,0.168,NA,NA,88
429664,2007,other broadleaved,7.66,8.7,0.014,NA,NA,88
429664,2007,other broadleaved,8.89,9.3,0.021,NA,NA,176
429664,2007,other broadleaved,9.44,9.4,0.024,NA,NA,176
429664,2007,other broadleaved,12.8,12.3,0.063,NA,NA,88
429664,2007,other broadleaved,6.27,12.7,0.021,NA,NA,88
429664,2007,other broadleaved,7.3,14.1,0.031,NA,NA,88
429664,2007,other broadleaved,11.07,16.8,0.08,NA,NA,88
429664,2007,other broadleaved,26.61,18,0.396,NA,NA,39
429664,2008,Betula pendula,21.56,17.6,0.409,NA,NA,88
429664,2008,other broadleaved,16.41,15.7,0.178,NA,NA,88
429664,2008,other broadleaved,7.87,9.2,0.015,NA,NA,88
429664,2008,other broadleaved,9.18,9.9,0.023,NA,NA,176
429664,2008,other broadleaved,9.73,10,0.026,NA,NA,176
429664,2008,other broadleaved,13.27,12.8,0.069,NA,NA,88
429664,2008,other broadleaved,6.53,13.1,0.023,NA,NA,88
429664,2008,other broadleaved,7.57,14.4,0.034,NA,NA,88
429664,2008,other broadleaved,11.36,17.1,0.085,NA,NA,88
429664,2008,other broadleaved,27.11,18.3,0.415,NA,NA,39
430877,2003,Fagus sylvatica,9.1,3.2,0.042,NA,NA,88
430877,2003,Fagus sylvatica,12.49,6.8,0.038,NA,NA,88
430877,2003,Fagus sylvatica,39.98,24.3,1.304,NA,NA,148
430877,2003,Picea abies,50.72,32.9,2.645,NA,NA,14
430877,2003,Picea abies,53.44,32.9,2.866,NA,NA,14
430877,2003,other needleleaved,7.18,6.3,0.013,NA,NA,88
430877,2003,other needleleaved,8.17,7.1,0.019,NA,NA,88
430877,2004,Fagus sylvatica,9.1,3.2,0.042,NA,NA,88
430877,2004,Fagus sylvatica,12.55,6.8,0.038,NA,NA,88
430877,2004,Fagus sylvatica,40.62,24.8,1.354,NA,NA,148
430877,2004,Picea abies,51.26,32.9,2.806,NA,NA,14
430877,2004,Picea abies,54.02,32.9,3.042,NA,NA,14
430877,2004,other needleleaved,7.24,6.3,0.014,NA,NA,88
430877,2004,other needleleaved,8.14,7.1,0.019,NA,NA,88
430877,2005,Fagus sylvatica,9.1,3.2,0.042,NA,NA,88
430877,2005,Fagus sylvatica,12.69,6.8,0.039,NA,NA,88
430877,2005,Fagus sylvatica,41.45,25.6,1.424,NA,NA,148
430877,2005,Picea abies,51.68,33.5,2.95,NA,NA,14
430877,2005,Picea abies,54.45,33.6,3.198,NA,NA,14
430877,2005,other needleleaved,7.3,6.3,0.014,NA,NA,88
430877,2005,other needleleaved,8.21,7.1,0.02,NA,NA,88
430877,2006,Fagus sylvatica,9.1,3.2,0.042,NA,NA,88
430877,2006,Fagus sylvatica,12.71,6.8,0.04,NA,NA,88
430877,2006,Fagus sylvatica,42.07,26,1.48,NA,NA,148
430877,2006,Picea abies,52.13,33.8,3.106,NA,NA,14
430877,2006,Picea abies,54.93,34,3.362,NA,NA,14
430877,2006,other needleleaved,7.31,6.3,0.015,NA,NA,88
430877,2006,other needleleaved,8.18,7.1,0.02,NA,NA,88
430877,2007,Fagus sylvatica,9.1,3.2,0.022,NA,NA,88
430877,2007,Fagus sylvatica,12.73,6.8,0.041,NA,NA,88
430877,2007,Fagus sylvatica,42.65,26.5,1.527,NA,NA,148
430877,2007,Picea abies,52.58,34.1,3.251,NA,NA,14
430877,2007,Picea abies,55.4,34.3,3.536,NA,NA,14
430877,2007,other needleleaved,7.31,6.3,0.015,NA,NA,88
430877,2007,other needleleaved,8.16,7.1,0.02,NA,NA,88
430877,2008,Fagus sylvatica,9.1,3.2,0.022,NA,NA,88
430877,2008,Fagus sylvatica,12.77,6.8,0.042,NA,NA,88
430877,2008,Fagus sylvatica,43.32,27,1.587,NA,NA,148
430877,2008,Picea abies,53.06,34.5,3.419,NA,NA,14
430877,2008,Picea abies,55.91,34.7,3.718,NA,NA,14
430877,2008,other needleleaved,7.33,6.3,0.015,NA,NA,88
430877,2008,other needleleaved,8.14,7.1,0.02,NA,NA,88
432917,2003,Fagus sylvatica,10.33,7.7,0.029,NA,NA,88
432917,2003,Fagus sylvatica,11.83,7.7,0.036,NA,NA,88
432917,2003,Fagus sylvatica,12.12,9.2,0.046,NA,NA,88
432917,2003,Picea abies,45.08,21.6,1.301,NA,NA,14
432917,2003,Picea abies,51.74,23.3,1.755,NA,NA,14
432917,2003,Abies alba,9.8,5.1,0.016,NA,NA,88
432917,2003,Abies alba,38.94,17.7,0.766,NA,NA,14
432917,2003,Abies alba,49.61,18.6,1.245,NA,NA,28
432917,2003,other broadleaved,6.6,8.1,0.014,NA,NA,88
432917,2003,other broadleaved,13.13,9.7,0.056,NA,NA,88
432917,2004,Fagus sylvatica,10.64,8.5,0.031,NA,NA,88
432917,2004,Fagus sylvatica,12.17,8.5,0.039,NA,NA,88
432917,2004,Fagus sylvatica,12.44,9.8,0.049,NA,NA,88
432917,2004,Picea abies,45.65,21.6,1.394,NA,NA,14
432917,2004,Picea abies,52.12,24.1,1.851,NA,NA,14
432917,2004,Abies alba,10.44,7.1,0.018,NA,NA,88
432917,2004,Abies alba,40.07,18.5,0.829,NA,NA,14
432917,2004,Abies alba,50.94,19.4,1.345,NA,NA,28
432917,2004,other broadleaved,6.86,8.8,0.015,NA,NA,88
432917,2004,other broadleaved,13.57,10.5,0.061,NA,NA,88
432917,2005,Fagus sylvatica,11.08,9.6,0.034,NA,NA,88
432917,2005,Fagus sylvatica,12.64,9.6,0.043,NA,NA,88
432917,2005,Fagus sylvatica,13.03,11,0.055,NA,NA,88
432917,2005,Picea abies,46.08,21.6,1.474,NA,NA,14
432917,2005,Picea abies,52.45,24.8,1.942,NA,NA,14
432917,2005,Abies alba,11.12,8.8,0.02,NA,NA,88
432917,2005,Abies alba,41.16,19.1,0.891,NA,NA,14
432917,2005,Abies alba,52.21,20,1.441,NA,NA,28
432917,2005,other broadleaved,7.2,9.8,0.017,NA,NA,88
432917,2005,other broadleaved,14.17,11.6,0.068,NA,NA,88
432917,2006,Fagus sylvatica,11.68,10.8,0.039,NA,NA,88
432917,2006,Fagus sylvatica,13.28,10.8,0.048,NA,NA,88
432917,2006,Fagus sylvatica,13.62,12,0.062,NA,NA,88
432917,2006,Picea abies,46.65,22,1.572,NA,NA,14
432917,2006,Picea abies,53.02,25.5,2.052,NA,NA,14
432917,2006,Abies alba,11.77,10.5,0.023,NA,NA,88
432917,2006,Abies alba,42.52,19.9,0.973,NA,NA,14
432917,2006,Abies alba,53.78,20.7,1.564,NA,NA,28
432917,2006,other broadleaved,7.66,10.8,0.02,NA,NA,88
432917,2006,other broadleaved,14.76,12.6,0.076,NA,NA,88
432917,2007,Fagus sylvatica,12.08,11.5,0.042,NA,NA,88
432917,2007,Fagus sylvatica,13.7,11.6,0.052,NA,NA,88
432917,2007,Fagus sylvatica,14.02,12.7,0.066,NA,NA,88
432917,2007,Picea abies,47.08,22.4,1.648,NA,NA,14
432917,2007,Picea abies,53.49,25.9,2.166,NA,NA,14
432917,2007,Abies alba,12.38,12.1,0.025,NA,NA,88
432917,2007,Abies alba,43.86,20.6,1.055,NA,NA,14
432917,2007,Abies alba,55.34,21.4,1.688,NA,NA,28
432917,2007,other broadleaved,7.98,11.5,0.022,NA,NA,88
432917,2007,other broadleaved,15.25,13.3,0.082,NA,NA,88
432917,2008,Fagus sylvatica,12.43,12.5,0.045,NA,NA,88
432917,2008,Fagus sylvatica,14.07,12.6,0.055,NA,NA,88
432917,2008,Fagus sylvatica,14.51,13.6,0.072,NA,NA,88
432917,2008,Picea abies,47.6,22.8,1.746,NA,NA,14
432917,2008,Picea abies,54.04,26.5,2.297,NA,NA,14
432917,2008,Abies alba,13.19,13.6,0.029,NA,NA,88
432917,2008,Abies alba,45.35,21.3,1.151,NA,NA,14
432917,2008,Abies alba,57.05,22,1.83,NA,NA,28
432917,2008,other broadleaved,8.26,12.4,0.024,NA,NA,88
432917,2008,other broadleaved,15.87,14.2,0.09,NA,NA,88
442449,2003,Fagus sylvatica,23.95,14.1,0.316,NA,NA,39
442449,2003,Fagus sylvatica,50.6,15,1.275,NA,NA,14
442449,2003,Quercus robur,13.59,7,0.045,NA,NA,88
442449,2003,other broadleaved,12.01,8,0.045,NA,NA,88
442449,2003,other broadleaved,7.41,7.6,0.017,NA,NA,264
442449,2003,other broadleaved,7.69,7.1,0.017,NA,NA,88
442449,2003,other broadleaved,8.5,6.8,0.019,NA,NA,88
442449,2003,other broadleaved,8.99,7.5,0.023,NA,NA,176
442449,2003,other broadleaved,9.5,7.5,0.026,NA,NA,88
442449,2003,other broadleaved,9.8,7.5,0.027,NA,NA,88
442449,2003,other broadleaved,16.54,7.5,0.07,NA,NA,88
442449,2004,Fagus sylvatica,24.91,14.8,0.346,NA,NA,39
442449,2004,Fagus sylvatica,52.15,15.9,1.375,NA,NA,14
442449,2004,Quercus robur,14.23,8.3,0.051,NA,NA,88
442449,2004,other broadleaved,12.85,9,0.052,NA,NA,88
442449,2004,other broadleaved,7.89,8.6,0.019,NA,NA,264
442449,2004,other broadleaved,8.2,8.2,0.019,NA,NA,88
442449,2004,other broadleaved,9.06,7.9,0.022,NA,NA,88
442449,2004,other broadleaved,9.53,8.5,0.027,NA,NA,176
442449,2004,other broadleaved,10.05,8.6,0.029,NA,NA,88
442449,2004,other broadleaved,10.36,8.6,0.031,NA,NA,88
442449,2004,other broadleaved,17.26,8.6,0.077,NA,NA,88
442449,2005,Fagus sylvatica,25.71,15.4,0.371,NA,NA,39
442449,2005,Fagus sylvatica,53.45,16.6,1.459,NA,NA,14
442449,2005,Quercus robur,15.02,9.6,0.059,NA,NA,88
442449,2005,other broadleaved,13.69,10,0.06,NA,NA,88
442449,2005,other broadleaved,8.53,9.6,0.023,NA,NA,264
442449,2005,other broadleaved,8.86,9.2,0.023,NA,NA,88
442449,2005,other broadleaved,9.01,7.9,0.022,NA,NA,88
442449,2005,other broadleaved,10.25,9.6,0.031,NA,NA,176
442449,2005,other broadleaved,10.79,9.6,0.034,NA,NA,88
442449,2005,other broadleaved,11.11,9.6,0.036,NA,NA,88
442449,2005,other broadleaved,18.23,9.7,0.087,NA,NA,88
442449,2006,Fagus sylvatica,26.6,16,0.4,NA,NA,39
442449,2006,Fagus sylvatica,54.88,17.3,1.556,NA,NA,14
442449,2006,Quercus robur,15.78,10.7,0.066,NA,NA,88
442449,2006,other broadleaved,14.39,10.7,0.067,NA,NA,88
442449,2006,other broadleaved,9.07,10.3,0.027,NA,NA,264
442449,2006,other broadleaved,9.27,10,0.025,NA,NA,88
442449,2006,other broadleaved,8.99,7.9,0.022,NA,NA,88
442449,2006,other broadleaved,10.85,10.4,0.036,NA,NA,176
442449,2006,other broadleaved,11.41,10.5,0.039,NA,NA,88
442449,2006,other broadleaved,11.74,10.5,0.041,NA,NA,88
442449,2006,other broadleaved,19.04,10.5,0.096,NA,NA,88
442449,2007,Fagus sylvatica,27.35,16.5,0.426,NA,NA,39
442449,2007,Fagus sylvatica,56.1,17.9,1.64,NA,NA,14
442449,2007,Quercus robur,16.54,11.7,0.074,NA,NA,88
442449,2007,other broadleaved,14.96,11.3,0.073,NA,NA,88
442449,2007,other broadleaved,9.47,11,0.029,NA,NA,264
442449,2007,other broadleaved,9.69,10.7,0.028,NA,NA,88
442449,2007,other broadleaved,8.98,7.9,0.022,NA,NA,88
442449,2007,other broadleaved,11.29,11.1,0.039,NA,NA,176
442449,2007,other broadleaved,11.85,11.1,0.042,NA,NA,88
442449,2007,other broadleaved,12.19,11.1,0.044,NA,NA,88
442449,2007,other broadleaved,19.69,11.2,0.104,NA,NA,88
442449,2008,Fagus sylvatica,28.28,17.2,0.458,NA,NA,39
442449,2008,Fagus sylvatica,57.59,18.6,1.745,NA,NA,14
442449,2008,Quercus robur,17.37,12.7,0.083,NA,NA,88
442449,2008,other broadleaved,15.64,11.9,0.08,NA,NA,88
442449,2008,other broadleaved,9.82,11.7,0.032,NA,NA,264
442449,2008,other broadleaved,10.07,11.4,0.03,NA,NA,88
442449,2008,other broadleaved,8.97,7.9,0.022,NA,NA,88
442449,2008,other broadleaved,11.88,11.8,0.044,NA,NA,176
442449,2008,other broadleaved,12.46,11.8,0.047,NA,NA,88
442449,2008,other broadleaved,12.8,11.8,0.049,NA,NA,88
442449,2008,other broadleaved,20.47,11.9,0.114,NA,NA,88
443669,2003,Fagus sylvatica,9.75,11.9,0.038,NA,NA,88
443669,2003,Fagus sylvatica,23.2,17,0.296,NA,NA,39
443669,2003,Picea abies,6.6,4.5,0.008,NA,NA,88
443669,2003,Picea abies,41.83,28.4,1.593,NA,NA,15
443669,2003,Picea abies,16.16,10.8,0.088,NA,NA,88
443669,2003,Picea abies,31.3,24.4,0.794,NA,NA,162
443669,2003,Picea abies,41.04,33,1.813,NA,NA,15
443669,2003,Abies alba,40.33,23,1.17,NA,NA,15
443669,2003,Abies alba,40.29,26,1.318,NA,NA,69
443669,2004,Fagus sylvatica,9.9,12.6,0.04,NA,NA,88
443669,2004,Fagus sylvatica,23.43,17.6,0.305,NA,NA,39
443669,2004,Picea abies,6.98,5,0.009,NA,NA,88
443669,2004,Picea abies,42.34,28.4,1.694,NA,NA,15
443669,2004,Picea abies,16.45,10.8,0.095,NA,NA,88
443669,2004,Picea abies,31.69,24.7,0.843,NA,NA,162
443669,2004,Picea abies,41.48,33.2,1.908,NA,NA,15
443669,2004,Abies alba,41.16,23.6,1.233,NA,NA,15
443669,2004,Abies alba,41,26.5,1.381,NA,NA,69
443669,2005,Fagus sylvatica,10.1,13.4,0.042,NA,NA,88
443669,2005,Fagus sylvatica,23.64,18.1,0.311,NA,NA,39
443669,2005,Picea abies,6.98,5.5,0.01,NA,NA,88
443669,2005,Picea abies,42.61,28.7,1.773,NA,NA,15
443669,2005,Picea abies,16.61,10.8,0.1,NA,NA,88
443669,2005,Picea abies,31.92,25.1,0.878,NA,NA,162
443669,2005,Picea abies,41.74,33.6,1.994,NA,NA,15
443669,2005,Abies alba,41.92,24,1.296,NA,NA,15
443669,2005,Abies alba,41.66,26.8,1.445,NA,NA,69
443669,2006,Fagus sylvatica,10.29,14.2,0.044,NA,NA,88
443669,2006,Fagus sylvatica,23.85,18.6,0.319,NA,NA,39
443669,2006,Picea abies,6.98,6,0.01,NA,NA,88
443669,2006,Picea abies,42.93,29,1.855,NA,NA,15
443669,2006,Picea abies,16.77,10.9,0.105,NA,NA,88
443669,2006,Picea abies,32.17,25.3,0.918,NA,NA,162
443669,2006,Picea abies,42.05,33.8,2.074,NA,NA,15
443669,2006,Abies alba,42.79,24.5,1.367,NA,NA,15
443669,2006,Abies alba,42.43,27.3,1.518,NA,NA,69
443669,2007,Fagus sylvatica,10.46,14.9,0.046,NA,NA,88
443669,2007,Fagus sylvatica,24.04,19.1,0.325,NA,NA,39
443669,2007,Picea abies,6.98,6.4,0.01,NA,NA,88
443669,2007,Picea abies,43.32,29.2,1.938,NA,NA,15
443669,2007,Picea abies,16.87,11.4,0.109,NA,NA,88
443669,2007,Picea abies,32.45,25.6,0.957,NA,NA,162
443669,2007,Picea abies,42.41,34.1,2.165,NA,NA,15
443669,2007,Abies alba,43.47,24.8,1.423,NA,NA,15
443669,2007,Abies alba,43.1,27.6,1.585,NA,NA,69
443669,2008,Fagus sylvatica,10.59,15.4,0.048,NA,NA,88
443669,2008,Fagus sylvatica,24.21,19.4,0.331,NA,NA,39
443669,2008,Picea abies,6.98,6.7,0.011,NA,NA,88
443669,2008,Picea abies,43.7,29.5,2.038,NA,NA,15
443669,2008,Picea abies,17.01,11.5,0.113,NA,NA,88
443669,2008,Picea abies,32.71,25.8,0.999,NA,NA,162
443669,2008,Picea abies,42.76,34.4,2.258,NA,NA,15
443669,2008,Abies alba,44.17,25.1,1.48,NA,NA,15
443669,2008,Abies alba,43.79,27.9,1.653,NA,NA,69
453438,2003,Fagus sylvatica,37.66,21.2,0.996,NA,NA,14
453438,2003,Picea abies,23.76,10.9,0.183,NA,NA,78
453438,2003,Picea abies,37.34,20,0.867,NA,NA,95
453438,2003,Picea abies,39.68,22.9,1.108,NA,NA,14
453438,2003,Abies alba,5.3,4.9,1.584,NA,NA,88
453438,2003,Abies alba,40,17.5,0.785,NA,NA,14
453438,2003,Abies alba,40.36,19.8,0.939,NA,NA,42
453438,2003,Abies alba,46.25,22.2,1.336,NA,NA,14
453438,2004,Fagus sylvatica,38.33,21.8,1.041,NA,NA,14
453438,2004,Picea abies,24.33,10.9,0.202,NA,NA,78
453438,2004,Picea abies,37.98,20.5,0.929,NA,NA,95
453438,2004,Picea abies,40.25,23.6,1.182,NA,NA,14
453438,2004,Abies alba,5.3,6.7,1.584,NA,NA,88
453438,2004,Abies alba,40.87,18.2,0.834,NA,NA,14
453438,2004,Abies alba,41.24,20.3,0.998,NA,NA,42
453438,2004,Abies alba,46.86,22.7,1.386,NA,NA,14
453438,2005,Fagus sylvatica,39.22,22.7,1.103,NA,NA,14
453438,2005,Picea abies,24.45,10.9,0.211,NA,NA,78
453438,2005,Picea abies,38.48,21.3,0.994,NA,NA,95
453438,2005,Picea abies,40.76,24.4,1.263,NA,NA,14
453438,2005,Abies alba,5.3,8.7,1.584,NA,NA,88
453438,2005,Abies alba,41.94,19.1,0.895,NA,NA,14
453438,2005,Abies alba,42.42,21.1,1.079,NA,NA,42
453438,2005,Abies alba,47.68,23.5,1.451,NA,NA,14
453438,2006,Fagus sylvatica,40.11,23.5,1.164,NA,NA,14
453438,2006,Picea abies,24.54,10.9,0.218,NA,NA,78
453438,2006,Picea abies,38.98,21.8,1.062,NA,NA,95
453438,2006,Picea abies,41.24,24.9,1.335,NA,NA,14
453438,2006,Abies alba,5.3,10.3,1.584,NA,NA,88
453438,2006,Abies alba,42.86,19.8,0.949,NA,NA,14
453438,2006,Abies alba,43.51,21.7,1.154,NA,NA,42
453438,2006,Abies alba,48.46,24,1.517,NA,NA,14
453438,2007,Fagus sylvatica,40.96,24.2,1.225,NA,NA,14
453438,2007,Picea abies,24.67,10.9,0.227,NA,NA,78
453438,2007,Picea abies,39.44,22.2,1.128,NA,NA,95
453438,2007,Picea abies,41.71,25.4,1.419,NA,NA,14
453438,2007,Abies alba,5.48,11.7,0.588,NA,NA,88
453438,2007,Abies alba,43.71,20.5,0.998,NA,NA,14
453438,2007,Abies alba,44.58,22.2,1.228,NA,NA,42
453438,2007,Abies alba,49.23,24.6,1.583,NA,NA,14
453438,2008,Fagus sylvatica,41.88,24.9,1.294,NA,NA,14
453438,2008,Picea abies,24.93,10.9,0.239,NA,NA,78
453438,2008,Picea abies,39.93,22.6,1.191,NA,NA,95
453438,2008,Picea abies,42.23,25.9,1.502,NA,NA,14
453438,2008,Abies alba,5.72,12.7,0.592,NA,NA,88
453438,2008,Abies alba,44.53,21.1,1.049,NA,NA,14
453438,2008,Abies alba,45.65,22.7,1.308,NA,NA,42
453438,2008,Abies alba,50.03,25.1,1.657,NA,NA,14
455115,2003,Picea abies,21.17,11.7,0.205,NA,NA,39
455115,2003,Abies alba,5.73,5.9,0.007,NA,NA,88
455115,2004,Picea abies,21.54,11.7,0.221,NA,NA,39
455115,2004,Abies alba,6.14,6.9,0.008,NA,NA,88
455115,2005,Picea abies,21.78,11.7,0.235,NA,NA,39
455115,2005,Abies alba,6.64,8,0.01,NA,NA,88
455115,2006,Picea abies,22.01,11.7,0.247,NA,NA,39
455115,2006,Abies alba,7.12,8.8,0.012,NA,NA,88
455115,2007,Picea abies,22.25,11.7,0.26,NA,NA,39
455115,2007,Abies alba,7.62,9.7,0.013,NA,NA,88
455115,2008,Picea abies,22.54,11.7,0.276,NA,NA,39
455115,2008,Abies alba,8.17,10.5,0.016,NA,NA,88
456271,2003,Picea abies,46.06,25.3,1.907,NA,NA,48
456271,2004,Picea abies,46.59,25.3,2.029,NA,NA,48
456271,2005,Picea abies,47.05,25.3,2.153,NA,NA,48
456271,2006,Picea abies,47.49,25.5,2.259,NA,NA,48
456271,2007,Picea abies,47.89,25.7,2.37,NA,NA,48
456271,2008,Picea abies,48.37,25.9,2.488,NA,NA,48
46362,1999,Fagus sylvatica,8.37,5.5,0.015,NA,NA,354
46362,1999,Fagus sylvatica,9.99,5.4,0.02,NA,NA,88
46362,1999,Fagus sylvatica,11.29,5.8,0.027,NA,NA,177
46362,1999,Fagus sylvatica,8.11,7.3,0.019,NA,NA,177
46362,1999,Fagus sylvatica,10.55,6.8,0.028,NA,NA,177
46362,1999,Quercus robur,10.5,6,0.024,NA,NA,88
46362,1999,Quercus robur,13.22,6.7,0.042,NA,NA,88
46362,1999,other broadleaved,8.46,5.8,0.016,NA,NA,88
46362,1999,other broadleaved,10.36,6.5,0.026,NA,NA,88
46362,2000,Fagus sylvatica,9.15,6.7,0.018,NA,NA,354
46362,2000,Fagus sylvatica,10.85,6.6,0.024,NA,NA,88
46362,2000,Fagus sylvatica,12.15,7,0.032,NA,NA,177
46362,2000,Fagus sylvatica,8.73,8.2,0.022,NA,NA,177
46362,2000,Fagus sylvatica,11.3,7.9,0.033,NA,NA,177
46362,2000,Quercus robur,11.17,7.1,0.028,NA,NA,88
46362,2000,Quercus robur,13.92,7.9,0.047,NA,NA,88
46362,2000,other broadleaved,9.08,6.8,0.019,NA,NA,88
46362,2000,other broadleaved,11,7.4,0.03,NA,NA,88
46362,2001,Fagus sylvatica,9.73,7.5,0.021,NA,NA,354
46362,2001,Fagus sylvatica,11.48,7.4,0.027,NA,NA,88
46362,2001,Fagus sylvatica,12.79,7.8,0.036,NA,NA,177
46362,2001,Fagus sylvatica,9.2,8.9,0.025,NA,NA,177
46362,2001,Fagus sylvatica,11.86,8.6,0.036,NA,NA,177
46362,2001,Quercus robur,11.77,8.1,0.032,NA,NA,88
46362,2001,Quercus robur,14.56,8.8,0.053,NA,NA,88
46362,2001,other broadleaved,9.73,7.7,0.022,NA,NA,88
46362,2001,other broadleaved,11.68,8.3,0.034,NA,NA,88
46362,2002,Fagus sylvatica,10.33,8.4,0.024,NA,NA,354
46362,2002,Fagus sylvatica,12.13,8.3,0.031,NA,NA,88
46362,2002,Fagus sylvatica,13.51,8.6,0.04,NA,NA,177
46362,2002,Fagus sylvatica,9.74,9.6,0.029,NA,NA,177
46362,2002,Fagus sylvatica,12.5,9.4,0.041,NA,NA,177
46362,2002,Quercus robur,12.46,9.1,0.037,NA,NA,88
46362,2002,Quercus robur,15.31,9.8,0.06,NA,NA,88
46362,2002,other broadleaved,10.5,8.7,0.026,NA,NA,88
46362,2002,other broadleaved,12.49,9.3,0.04,NA,NA,88
46362,2003,Fagus sylvatica,10.76,9,0.026,NA,NA,354
46362,2003,Fagus sylvatica,12.59,9,0.033,NA,NA,88
46362,2003,Fagus sylvatica,14.04,9.2,0.044,NA,NA,177
46362,2003,Fagus sylvatica,10.16,10.1,0.031,NA,NA,177
46362,2003,Fagus sylvatica,12.99,9.9,0.044,NA,NA,177
46362,2003,Quercus robur,13.13,10,0.042,NA,NA,88
46362,2003,Quercus robur,16.02,10.7,0.067,NA,NA,88
46362,2003,other broadleaved,11.2,9.6,0.03,NA,NA,88
46362,2003,other broadleaved,13.23,10.2,0.045,NA,NA,88
